age_rating;index_fk;index_cl;index_dc;index_ari;index_SMOG;avg_words_len;avg_sent_len;med_sent_len;med_words_len;avg_count_syl;many_syllables;len_text;ttr;ttr_a;ttr_n;ttr_v;nav;count_v;count_s;count_adj;words_fr;words_r;words_d;words_doc;v_fr;v_r;v_d;v_doc;s_fr;s_r;s_d;s_doc;adv_fr;adv_r;adv_d;adv_doc;adj_fr;adj_r;adj_d;adj_doc;prop_fr;prop_r;prop_d;prop_doc;5000_proc;5000_freq;pos_fact;pos_opinion;pos_feeling;neg_fact;neg_opinion;neg_feeling
0.5;8.893945945945944;8.413243243243244;7.714936936936937;8.826333333333338;8.030652530640262;7.234375;82.28571428571429;73;7;2.6953125;0.0703125;3582;0.734375;0.782608695652174;0.6511627906976745;1.0;1.4337714863498485;0.2265625;0.41796875;0.14453125;564.2574898785427;96.36437246963563;91.8502024291498;6120.275303643724;1337.6327586206894;98.46551724137932;95.05172413793103;8597.344827586207;168.83364485981306;96.65420560747664;90.57009345794393;3648.7943925233644;447.03846153846155;98.15384615384616;94.61538461538461;8284.307692307691;215.67837837837843;96.91891891891892;91.45945945945945;5356.513513513513;122.52499999999999;80.4375;82.625;2579.8125;0.68359375;0.9636571428571428;0.005319148936170213;0.0425531914893617;0.015957446808510637;0.0;0.005319148936170213;0.0
0.25;4.124749235474006;2.5759633027522995;3.1724327217125383;3.308216360856264;3.6593859126819157;6.44140625;64.70833333333333;57;6;2.30078125;0.01171875;3057;0.546875;0.423728813559322;0.5625;0.5;1.972457627118644;0.23828125;0.33984375;0.14453125;1208.1809322033887;93.27542372881356;92.44915254237289;7970.995762711865;3428.2311475409824;94.91803278688525;94.67213114754098;13007.04918032787;87.10804597701153;91.57471264367815;91.20689655172414;1674.448275862069;655.9727272727273;99.63636363636364;94.54545454545455;9645.181818181818;342.2351351351351;90.70270270270271;89.62162162162163;6962.243243243243;159.85999999999999;88.0;85.5;3024.1;0.671875;9.16703488372093;0.0;0.07142857142857142;0.014285714285714285;0.0;0.02142857142857143;0.0
0.25;7.826869565217393;6.867777777777782;7.086652173913044;6.732199516908217;7.871342039851462;6.9296875;69.78260869565217;61;7;2.6171875;0.046875;3168;0.7578125;0.7941176470588235;0.693069306930693;1.0;1.4871869539895166;0.3046875;0.33203125;0.078125;580.1262096774191;95.43951612903226;93.08870967741936;6006.032258064516;895.9128205128209;94.78205128205128;93.2948717948718;5903.871794871795;197.03294117647053;95.02352941176471;92.4235294117647;3389.458823529412;311.17037037037045;96.51851851851852;94.37037037037037;6344.444444444444;109.38500000000002;94.3;92.1;3132.35;58.14;86.4;76.6;812.4;0.7421875;3.290578947368421;0.020618556701030927;0.061855670103092786;0.015463917525773196;0.010309278350515464;0.041237113402061855;0.02577319587628866
0.5;7.186205933080366;7.750717488789238;5.064369955156951;7.971387461193515;5.800672201510948;6.94921875;72.25;64;6;2.4921875;0.04296875;3345;0.81640625;0.675;0.7565217391304347;0;0;0.24609375;0.3671875;0.109375;434.5153846153847;94.21794871794872;92.35897435897436;4738.34188034188;411.2666666666669;96.96825396825396;93.23809523809524;3828.0;180.2659574468085;92.15957446808511;91.04255319148936;2830.553191489362;163.69411764705885;97.6470588235294;94.23529411764706;3774.176470588235;88.43928571428572;94.78571428571429;92.75;2282.8214285714284;52.81428571428571;77.71428571428571;81.71428571428571;1120.857142857143;0.62890625;0.158944099378882;0.009569377990430622;0.05263157894736842;0.014354066985645933;0.028708133971291867;0.05263157894736842;0.0
0.5;6.716060439560444;6.756538461538465;5.357846153846154;6.5896318681318675;6.150975722120582;6.5703125;83.0;64;6;2.39453125;0.0390625;3176;0.796875;0.8333333333333334;0.6923076923076923;0;0;0.25;0.26171875;0.0625;577.8419642857145;95.86160714285714;93.27678571428571;6823.59375;752.8937500000001;98.796875;94.8125;6620.40625;267.8328358208955;96.0;91.85074626865672;4485.328358208955;231.14;96.96666666666667;94.53333333333333;5188.3;141.15624999999997;91.5;93.4375;3774.9375;43.51818181818181;77.81818181818181;84.63636363636364;1135.0;0.6640625;13.593470588235293;0.014705882352941176;0.03431372549019608;0.0392156862745098;0.004901960784313725;0.024509803921568627;0.014705882352941176
0.25;4.784358974358973;3.677692307692304;3.953205128205129;3.826756410256408;4.551695153968032;6.5625;59.48;42;6;2.3984375;0.02734375;2956;0.71484375;0.8571428571428571;0.5436893203883495;1.0;1.4008321775312065;0.2890625;0.29296875;0.0625;654.2758771929822;95.42543859649123;93.80263157894737;7168.087719298245;973.9999999999998;96.5945945945946;94.20270270270271;7642.1621621621625;231.25999999999996;93.10666666666667;92.45333333333333;4250.36;467.66249999999997;96.40625;94.5625;7570.0625;132.86249999999995;90.375;92.3125;2662.875;0;0;0;0;0.66015625;2.4176331360946746;0.02185792349726776;0.07103825136612021;0.02185792349726776;0.01092896174863388;0.01092896174863388;0.00546448087431694
0.5;8.763974937343363;8.674385964912283;8.290315789473684;8.686832080200503;9.099209384039607;7.2890625;107.625;102;7;2.73046875;0.08984375;3563;0.734375;0.803921568627451;0.6470588235294118;0;0;0.16796875;0.45703125;0.13671875;622.8028225806449;96.75403225806451;92.65322580645162;6367.721774193548;1688.6627906976742;99.20930232558139;95.23255813953489;9372.813953488372;208.93076923076924;97.31623931623932;92.2905982905983;4006.128205128205;507.71538461538455;100.0;95.61538461538461;9606.76923076923;171.85428571428574;96.54285714285714;91.62857142857143;4419.742857142857;109.40526315789472;82.57894736842105;85.36842105263158;2198.157894736842;0.69140625;8.908079096045197;0.005319148936170213;0.05851063829787234;0.010638297872340425;0.0;0.03723404255319149;0.02127659574468085
0.5;4.89751774891775;5.33883116883117;3.535866233766234;5.509200649350646;4.003884166234515;6.703125;52.193548387096776;49;7;2.52734375;0.0390625;3136;0.83203125;0.78;0.8556701030927835;0;0;0.22265625;0.3515625;0.11328125;666.2063492063494;94.96031746031746;93.44444444444444;6372.357142857143;1386.7947368421048;95.08771929824562;93.85964912280701;7551.631578947368;218.79333333333327;93.03333333333333;92.21111111111111;3655.633333333333;363.6666666666667;94.17948717948718;93.71794871794872;6445.025641025641;123.66206896551725;97.13793103448276;93.82758620689656;3442.2413793103447;40.199999999999996;93.75;89.625;982.375;0.68359375;7.526114285714286;0.018779342723004695;0.046948356807511735;0.009389671361502348;0.03755868544600939;0.04225352112676056;0.0
0.5;6.2622669158878494;6.730747663551401;5.432207102803739;6.814911775700935;6.175331011463789;6.61328125;72.68181818181819;62;6;2.48046875;0.03515625;3251;0.76953125;0.75;0.7009345794392523;1.0;1.4509345794392523;0.24609375;0.296875;0.1328125;618.744268774704;92.93280632411067;92.15810276679842;6242.873517786561;1190.1000000000004;93.92063492063492;93.26984126984127;7434.650793650793;201.0907894736842;92.34210526315789;91.01315789473684;3058.0263157894738;247.6777777777778;95.44444444444444;94.25925925925925;5267.518518518518;120.3470588235294;88.79411764705883;92.05882352941177;3213.323529411765;42.6875;80.3125;78.875;1094.6875;0.64453125;1.6526666666666667;0.01015228426395939;0.06598984771573604;0.005076142131979695;0.005076142131979695;0.025380710659898477;0.005076142131979695
0.25;4.057392857142851;4.170000000000002;3.662571428571429;4.069000000000003;4.142658933121247;6.4375;52.241379310344826;43;6;2.4296875;0.0234375;3017;0.73046875;0.6551724137931034;0.7029702970297029;0;0;0.33203125;0.36328125;0.0625;566.4052631578953;95.72280701754386;92.8140350877193;6146.852631578948;849.4682352941179;97.32941176470588;94.32941176470588;6358.64705882353;175.89784946236563;93.60215053763442;91.75268817204301;3457.7096774193546;418.78378378378386;97.32432432432432;94.62162162162163;6327.2972972972975;100.5375;95.25;93.0625;3101.1875;55.25000000000001;85.16666666666667;73.16666666666667;524.0;0.7578125;6.273144329896907;0.016042780748663103;0.0481283422459893;0.0;0.0427807486631016;0.03208556149732621;0.016042780748663103
0.5;11.263516693163751;10.980810810810809;9.53262639109698;11.310927927927928;10.554856019955725;7.07421875;126.07142857142857;130;7;2.65234375;0.078125;3246;0.81640625;0.8571428571428571;0.7952755905511811;1.0;1.6524184476940382;0.1640625;0.390625;0.12109375;471.4709543568464;95.59751037344398;93.09958506224066;5270.834024896266;1008.8952380952383;98.33333333333333;95.02380952380952;5622.952380952381;188.57299999999995;96.1;92.19;3551.2;202.5705882352941;93.47058823529412;93.11764705882354;4131.176470588235;105.00322580645164;94.3225806451613;93.16129032258064;3021.516129032258;52.07142857142857;89.28571428571429;87.07142857142857;1232.7142857142858;0.65234375;2.805449101796407;0.004784688995215311;0.10526315789473684;0.023923444976076555;0.004784688995215311;0.03827751196172249;0.009569377990430622
0.5;11.44251716247139;11.428695652173914;9.064736842105264;11.793526315789471;9.98659901575987;7.421875;130.21428571428572;106;7;2.73828125;0.09765625;3564;0.671875;0.7872340425531915;0.5986394557823129;0;0;0.171875;0.46484375;0.1484375;705.4703703703701;95.83127572016461;91.8395061728395;6360.683127572016;2504.3750000000005;98.9090909090909;95.27272727272727;11709.204545454546;194.4201680672269;96.40336134453781;91.52100840336135;3863.7563025210084;433.41999999999996;100.0;95.8;9071.1;207.54210526315796;97.65789473684211;91.10526315789474;5280.394736842105;180.9227272727273;79.63636363636364;83.95454545454545;3671.1363636363635;0.69140625;1.2297740112994349;0.01744186046511628;0.05813953488372093;0.0;0.005813953488372093;0.03488372093023256;0.0
0.75;10.336599999999997;9.716875000000002;8.479028571428572;9.857225;9.322680302911344;7.1484375;116.06666666666666;75;7;2.71484375;0.09375;3370;0.671875;0.6829268292682927;0.5878378378378378;0;0;0.18359375;0.46875;0.12890625;568.5425702811243;96.39357429718875;92.09638554216868;6103.469879518072;1559.8978723404252;98.91489361702128;95.08510638297872;8789.170212765957;196.31583333333327;97.69166666666666;91.96666666666667;4090.5333333333333;377.30909090909086;99.9090909090909;94.63636363636364;8347.272727272728;207.77272727272734;96.63636363636364;90.33333333333333;5385.030303030303;172.3695652173913;82.6086956521739;85.65217391304348;3513.913043478261;0.7265625;2.227311827956989;0.01744186046511628;0.046511627906976744;0.0;0.0;0.01744186046511628;0.005813953488372093
0.5;8.950613107822406;7.35409090909091;5.160380549682876;9.690843551797037;5.271801346501567;7.06640625;45.58536585365854;31;6;2.65625;0.0546875;3597;0.65234375;0.5636363636363636;0.6056338028169014;0;0;0.17578125;0.45703125;0.1796875;412.0050980392155;97.79607843137255;93.26274509803922;4972.98431372549;990.1222222222224;97.86666666666666;94.53333333333333;5989.022222222222;180.8735042735042;98.98290598290598;93.01709401709402;3598.4358974358975;88.3;90.0;93.28571428571429;2536.714285714286;196.85217391304346;98.1304347826087;93.15217391304348;4964.739130434783;59.72173913043477;91.69565217391305;89.34782608695652;1761.8260869565217;0.76953125;0.4598477157360406;0.0;0.07784431137724551;0.011976047904191617;0.041916167664670656;0.03592814371257485;0.0
0.5;6.87057752630534;3.987351598173518;4.072320131030375;6.340446744093704;4.373409483870038;6.84375;40.02325581395349;26;6;2.57421875;0.05078125;3408;0.61328125;0.5079365079365079;0.5503875968992248;1.0;1.0583241048357328;0.15234375;0.421875;0.1796875;469.32727272727254;96.97628458498023;92.90118577075098;5041.482213438735;1477.7435897435898;94.7948717948718;94.02564102564102;7439.333333333333;136.59814814814814;97.87037037037037;92.53703703703704;2942.0925925925926;205.21999999999997;99.5;94.5;4078.4;160.89130434782604;97.71739130434783;92.32608695652173;3816.8478260869565;104.04736842105262;88.36842105263158;87.6842105263158;2237.4210526315787;0.6875;0.3888068181818182;0.012738853503184714;0.044585987261146494;0.006369426751592357;0.05732484076433121;0.025477707006369428;0.0
0.5;10.436343396226412;7.882264150943399;7.435579245283019;10.07363113207547;6.754136782614149;7.08984375;50.432432432432435;26;7;2.66796875;0.05078125;3606;0.609375;0.625;0.5384615384615384;0;0;0.10546875;0.43359375;0.16015625;298.57827868852473;96.75409836065573;92.34016393442623;4421.688524590164;578.6296296296296;97.66666666666667;93.85185185185185;4661.62962962963;180.01981981981976;98.54954954954955;92.58558558558559;3554.7567567567567;227.78181818181818;99.63636363636364;94.27272727272727;5081.090909090909;183.18536585365854;95.97560975609755;92.4390243902439;4379.804878048781;29.98181818181818;88.42424242424242;86.72727272727273;867.1515151515151;0.6640625;1.9893529411764705;0.01282051282051282;0.09615384615384616;0.01282051282051282;0.00641025641025641;0.038461538461538464;0.00641025641025641
0.5;11.049834368530021;7.229523809523812;5.452018633540373;10.334353002070394;5.2642280265676415;7.23046875;46.05;24;7;2.79296875;0.09765625;3552;0.59375;0.6071428571428571;0.5185185185185185;0;0;0.11328125;0.4765625;0.18359375;339.93306772908323;97.68525896414343;92.43027888446215;4950.9402390438245;646.8413793103449;98.10344827586206;93.82758620689656;5504.068965517241;215.06639344262302;98.64754098360656;92.43442622950819;4259.827868852459;468.81666666666666;99.83333333333333;96.33333333333333;9346.333333333334;198.40212765957446;98.29787234042553;92.72340425531915;5003.787234042553;79.32647058823527;93.94117647058823;89.05882352941177;1660.4117647058824;0.76171875;2.3602051282051284;0.0;0.05921052631578947;0.0;0.013157894736842105;0.039473684210526314;0.0
0.5;7.694784313725492;4.9094366197183135;4.250035625517812;8.396852112676058;4.338589511715944;6.9921875;37.291666666666664;26;7;2.55078125;0.02734375;3464;0.6484375;0.6792452830188679;0.547945205479452;1.0;1.2271904884983198;0.16796875;0.47265625;0.17578125;342.1035156250001;96.796875;93.0;4815.83203125;454.74883720930217;98.0;94.30232558139535;4728.418604651163;213.94297520661152;97.3801652892562;92.65289256198348;3976.793388429752;507.11249999999995;99.125;95.25;8609.0;154.6933333333333;93.0;92.22222222222223;4146.377777777778;65.96153846153844;96.34615384615384;91.0;1511.1923076923076;0.7578125;0.5174742268041237;0.018072289156626505;0.05421686746987952;0.0;0.04819277108433735;0.030120481927710843;0.0
0.5;11.015196581196577;10.353760683760683;8.502846153846153;10.594534188034189;9.599537510616244;7.24609375;138.69230769230768;95;7;2.7109375;0.09375;3444;0.6875;0.7391304347826086;0.5955882352941176;0;0;0.19140625;0.42578125;0.1484375;569.7040485829957;96.38056680161944;92.17004048582996;6064.6599190283405;1530.5306122448974;98.95918367346938;95.14285714285714;8982.510204081633;192.78532110091743;97.09174311926606;91.69724770642202;3814.348623853211;367.9642857142857;100.0;95.14285714285714;7345.785714285715;192.06842105263163;96.86842105263158;90.71052631578948;4968.1578947368425;197.61363636363637;81.95454545454545;86.0909090909091;4062.6363636363635;0.6953125;1.3738202247191011;0.017045454545454544;0.056818181818181816;0.011363636363636364;0.0;0.017045454545454544;0.0
0.5;11.107305076851418;10.238584070796463;8.376466697717747;10.438155100139724;9.344837276682147;7.29296875;118.06666666666666;100;7;2.765625;0.0859375;3611;0.6796875;0.7446808510638298;0.6;0;0;0.1640625;0.5;0.14453125;579.5944000000001;96.76;92.392;6055.188;1768.4214285714281;99.04761904761905;94.78571428571429;9606.404761904761;186.33046875000002;97.3046875;92.0546875;3904.046875;517.46;99.3;95.2;9888.1;191.22162162162164;97.1891891891892;91.78378378378379;4917.864864864865;162.1315789473684;83.57894736842105;86.78947368421052;3345.3684210526317;0.71484375;0.46027322404371585;0.011494252873563218;0.08045977011494253;0.0;0.0;0.011494252873563218;0.0
0.5;4.932151500245936;6.170000000000002;4.364561731431382;5.818007378258734;4.585416188179427;6.2734375;83.89473684210526;77;6;2.16796875;0.01953125;3094;0.6875;0.7575757575757576;0.5784313725490197;0.14285714285714285;9.35204991087344;0.23046875;0.25390625;0.078125;696.9910798122061;94.75117370892019;92.70892018779342;6753.220657276996;1109.4915254237287;97.76271186440678;94.08474576271186;6633.728813559322;191.79692307692315;91.32307692307693;90.92307692307692;2939.369230769231;396.22692307692313;97.1923076923077;94.53846153846153;6978.538461538462;199.34000000000003;97.35;93.75;4336.1;18.212500000000002;68.25;72.75;470.625;0.578125;6.2922972972972975;0.005681818181818182;0.05113636363636364;0.045454545454545456;0.005681818181818182;0.011363636363636364;0.0
0.75;7.1757343358396;7.481688311688313;6.903520847573479;7.3016314650261975;7.905571271397136;6.78125;86.63157894736842;91;7;2.55859375;0.0625;3321;0.7421875;0.6865671641791045;0.7090909090909091;0;0;0.1875;0.3984375;0.17578125;750.4220532319389;95.5893536121673;93.65019011406844;7748.053231939163;1086.8291666666667;97.89583333333333;95.125;7838.208333333333;336.9029411764709;93.61764705882354;92.2156862745098;4514.774509803921;383.08;93.0;94.6;6328.8;171.2711111111111;96.93333333333334;93.77777777777777;4376.7555555555555;49.737500000000004;79.375;81.5;1694.5;0.73046875;0.3201069518716578;0.0;0.12631578947368421;0.005263157894736842;0.005263157894736842;0.05263157894736842;0.005263157894736842
0.75;8.001677018633536;7.693913043478261;7.125;7.889344720496894;7.886845210742832;7.03125;115.0;104;7;2.62890625;0.05859375;3280;0.73828125;0.7;0.6722689075630253;0;0;0.20703125;0.4140625;0.171875;538.1855421686743;95.99598393574297;93.22088353413655;6310.9277108433735;737.3584905660379;97.37735849056604;94.62264150943396;6268.528301886792;255.50849056603778;93.77358490566037;91.30188679245283;3752.688679245283;305.26875;93.4375;94.5;5873.0625;156.35227272727263;98.31818181818181;93.56818181818181;4115.590909090909;107.95;95.25;89.5;3603.75;0.73828125;0.2370899470899471;0.010582010582010581;0.10052910052910052;0.005291005291005291;0.005291005291005291;0.05291005291005291;0.0
0.75;4.588067905188979;5.082556053811661;4.879269058295964;4.614158552210121;5.506878577494995;6.5625;71.86363636363636;54;6;2.46875;0.0234375;3189;0.7109375;0.6829268292682927;0.6788321167883211;0;0;0.19140625;0.33984375;0.0859375;672.4512605042016;94.68487394957984;92.19327731092437;6004.798319327731;1393.940816326531;98.16326530612245;94.81632653061224;6614.34693877551;248.47931034482752;93.83908045977012;90.75862068965517;3710.3793103448274;393.0;98.88888888888889;95.22222222222223;6809.666666666667;119.04545454545456;93.18181818181819;92.81818181818181;3209.3636363636365;29.38;84.5;85.63333333333334;951.3333333333334;0.63671875;0.7085889570552147;0.01098901098901099;0.10989010989010989;0.02197802197802198;0.016483516483516484;0.027472527472527472;0.005494505494505495
0.25;10.11748874458874;9.496839826839825;8.649253896103897;9.597177597402599;9.531081161977257;6.875;80.9047619047619;62;7;2.66015625;0.09375;3244;0.69921875;0.6521739130434783;0.7090909090909091;1.0;1.3612648221343875;0.171875;0.421875;0.20703125;729.9111538461536;96.45384615384616;92.56538461538462;6094.776923076923;2374.7000000000003;96.86363636363636;94.1590909090909;9395.65909090909;223.63425925925932;96.78703703703704;90.41666666666667;3914.509259259259;349.7523809523809;96.66666666666667;94.85714285714286;5766.714285714285;119.20377358490566;97.62264150943396;94.0377358490566;3251.754716981132;110.4;84.0;80.0;1840.0;0.71484375;1.1472677595628415;0.0;0.12290502793296089;0.0111731843575419;0.01675977653631285;0.03910614525139665;0.0111731843575419
0.25;10.705350344827586;8.210948275862073;6.816198620689656;8.340539999999997;7.55196774186613;6.5859375;65.65384615384616;53;7;2.59375;0.0546875;3222;0.65625;0.7575757575757576;0.5315315315315315;1.0;1.2891072891072892;0.17578125;0.40234375;0.21484375;861.2769516728629;95.19702602230483;91.66914498141264;7043.3308550185875;2622.937777777777;99.04444444444445;95.17777777777778;10616.155555555555;256.4514563106794;92.87378640776699;87.8252427184466;3839.9611650485435;407.93333333333345;95.125;93.41666666666667;7090.541666666667;153.40363636363634;95.81818181818181;94.10909090909091;3899.163636363636;75.13333333333334;81.33333333333333;76.0;1284.6666666666667;0.73828125;14.165925925925926;0.017857142857142856;0.16071428571428573;0.023809523809523808;0.017857142857142856;0.05952380952380952;0.005952380952380952
0.5;5.935492990654204;6.763457943925236;7.004646028037383;6.527388434579443;8.019308313774792;6.59375;107.13333333333334;117;6;2.35546875;0.04296875;2959;0.73828125;0.6111111111111112;0.7272727272727273;1.0;1.3383838383838385;0.19921875;0.37109375;0.109375;694.3513011152414;95.78066914498142;93.60223048327137;7215.349442379182;1565.7490196078436;97.3921568627451;94.6470588235294;8602.921568627451;201.8242105263158;96.86315789473684;92.81052631578947;3781.6631578947367;233.85;95.96875;94.625;5035.0;153.34285714285716;95.46428571428571;93.07142857142857;4008.6071428571427;4.199999999999999;56.0;77.0;182.11111111111111;0.73828125;1.406243386243386;0.005291005291005291;0.08465608465608465;0.0;0.015873015873015872;0.010582010582010581;0.010582010582010581
0.5;8.15582995391705;9.646958525345624;6.2689624423963135;9.794208410138246;7.177966049301863;6.88671875;88.1;80;6;2.3984375;0.04296875;3214;0.83984375;0.875;0.7264957264957265;0;0;0.23046875;0.36328125;0.10546875;330.9165322580648;93.6975806451613;91.85887096774194;4711.379032258064;181.26440677966102;91.03389830508475;92.62711864406779;3148.576271186441;237.0129032258063;93.83870967741936;91.95698924731182;3751.7634408602153;225.2611111111111;98.0;94.22222222222223;4954.722222222223;116.6;92.25925925925925;92.70370370370371;2852.777777777778;40.952941176470574;88.11764705882354;78.11764705882354;719.7647058823529;0.6015625;0.21863636363636366;0.013953488372093023;0.06046511627906977;0.009302325581395349;0.013953488372093023;0.05116279069767442;0.013953488372093023
0.5;10.138739130434772;8.956956521739134;7.939500000000001;8.98366304347826;8.891153770860452;6.96875;101.3529411764706;107;7;2.66015625;0.05078125;3285;0.80859375;0.8043478260869565;0.7456140350877193;0;0;0.20703125;0.31640625;0.13671875;466.26086956521704;96.19130434782609;92.62173913043478;5628.278260869565;716.6415094339624;97.20754716981132;94.26415094339623;5692.547169811321;271.38518518518526;96.0246913580247;92.48148148148148;4710.728395061728;291.84;99.35;95.15;5805.25;134.45142857142858;95.42857142857143;93.0;3746.942857142857;32.91578947368421;87.89473684210526;81.89473684210526;669.7368421052631;0.61328125;0.4951592356687898;0.014492753623188406;0.04830917874396135;0.01932367149758454;0.0;0.028985507246376812;0.0
0.5;8.602910633484157;8.968642533936652;8.758218891402716;9.216240667420813;9.07346478170479;7.25390625;101.88235294117646;79;7;2.734375;0.0703125;3362;0.78125;0.9090909090909091;0.6906474820143885;0;0;0.17578125;0.3984375;0.140625;400.5669603524228;94.33039647577093;92.17180616740089;5011.330396475771;810.5266666666668;95.57777777777778;94.17777777777778;6720.533333333334;205.89215686274517;92.67647058823529;90.6078431372549;3873.950980392157;108.30625000000003;91.625;92.9375;2968.25;107.04166666666667;96.47222222222223;92.61111111111111;2937.5555555555557;19.200000000000003;93.45454545454545;88.63636363636364;840.1818181818181;0.5859375;2.5920666666666667;0.0;0.08;0.01;0.01;0.035;0.0
0.25;11.628667576419218;11.40144104803494;10.41560944323144;11.874132232532752;11.534995646494606;7.38671875;103.29411764705883;109;7;2.78515625;0.08203125;3330;0.7890625;0.8076923076923077;0.7264957264957265;0;0;0.15625;0.3515625;0.14453125;355.47211155378494;95.04382470119522;92.55378486055777;5208.533864541832;153.47750000000002;93.45;93.475;3262.675;180.26222222222222;94.78888888888889;92.23333333333333;3416.9;187.65263157894734;98.15789473684211;94.63157894736842;4165.210526315789;176.62162162162164;96.37837837837837;93.70270270270271;4638.756756756757;29.895000000000003;84.2;79.4;567.75;0.6015625;1.2325324675324676;0.019801980198019802;0.09900990099009901;0.01485148514851485;0.0049504950495049506;0.0297029702970297;0.009900990099009901
0.5;11.826642420341166;10.743221757322171;9.638246861924687;11.650692146765365;11.016101614310559;7.1015625;126.5;138;7;2.71875;0.08984375;3342;0.84375;0.8113207547169812;0.7899159663865546;1.0;1.6012367211035357;0.1640625;0.3984375;0.12890625;435.81481481481484;95.04115226337449;92.76543209876543;5435.6707818930045;806.1476190476192;94.61904761904762;94.0952380952381;5788.714285714285;204.57941176470595;95.96078431372548;92.16666666666667;3703.735294117647;431.9277777777777;97.05555555555556;95.11111111111111;7336.555555555556;105.17575757575757;88.63636363636364;90.87878787878788;2756.060606060606;80.02000000000001;90.6;83.9;1792.0;0.61328125;2.2078980891719744;0.009259259259259259;0.06018518518518518;0.037037037037037035;0.013888888888888888;0.037037037037037035;0.004629629629629629
0.5;14.23547510917031;11.525895196506557;11.554756768558953;13.380829912663756;13.163550243927082;7.0;157.27272727272728;153;7;2.6953125;0.0703125;3308;0.796875;0.7659574468085106;0.776;0.5;3.0839148936170213;0.17578125;0.3984375;0.1171875;786.1254098360656;95.84016393442623;92.74590163934427;6717.331967213115;2324.2955555555554;97.11111111111111;94.8;9522.933333333332;311.7735294117648;96.70588235294117;91.94117647058823;4768.833333333333;234.96400000000003;95.8;94.6;5185.32;126.16666666666667;92.93333333333334;92.76666666666667;3799.4666666666667;24.39090909090909;83.45454545454545;79.36363636363636;784.2727272727273;0.66015625;0.47082840236686385;0.0;0.06862745098039216;0.004901960784313725;0.0196078431372549;0.029411764705882353;0.0
0.5;6.3872223956301255;6.839527896995712;5.7342366367538045;6.615986051502148;6.579624797796578;6.625;78.80952380952381;91;6;2.46875;0.02734375;3117;0.75;0.8461538461538461;0.5777777777777777;1.0;1.4239316239316238;0.29296875;0.30859375;0.078125;817.3727272727273;96.62450592885375;93.6403162055336;6883.288537549407;1494.877333333333;94.69333333333333;93.86666666666666;6871.253333333333;322.53797468354423;98.11392405063292;93.86075949367088;4850.2531645569625;321.9774193548386;99.38709677419355;95.03225806451613;6161.903225806452;195.49;94.2;94.1;4443.1;84.7;88.16666666666667;79.16666666666667;1427.3333333333333;0.7109375;1.112912087912088;0.015625;0.036458333333333336;0.010416666666666666;0.020833333333333332;0.026041666666666668;0.020833333333333332
0.5;1.1716783216783213;1.408636363636365;4.568181818181818;0.783916083916079;5.251678723110601;6.35546875;59.291666666666664;47;6;2.31640625;0.02734375;2794;0.671875;0.52;0.6533333333333333;1.0;1.1733333333333333;0.27734375;0.28515625;0.09375;726.2479400749066;96.32209737827715;94.0;7869.5692883895135;672.8492957746478;95.64788732394366;93.87323943661971;5683.30985915493;392.9095890410959;93.3972602739726;92.8082191780822;5126.164383561644;362.109375;99.5;94.96875;6053.9375;191.875;98.95833333333333;94.125;4739.958333333333;74.5;96.0;85.5;776.5;0.77734375;1.5856281407035178;0.023255813953488372;0.03488372093023256;0.01744186046511628;0.005813953488372093;0.03488372093023256;0.005813953488372093
0.5;3.0708054368932025;3.509805825242722;4.39320932038835;3.2398636893203943;5.051311827910753;6.734375;62.24;60;6;2.31640625;0.015625;3023;0.76171875;0.8571428571428571;0.651685393258427;0;0;0.28125;0.23046875;0.08984375;728.0704845814979;92.11453744493392;92.8898678414097;6299.700440528634;1336.0861111111105;96.02777777777777;94.27777777777777;6615.444444444444;418.99491525423707;91.1864406779661;91.2542372881356;5289.64406779661;194.56470588235294;93.52941176470588;93.79411764705883;4654.323529411765;143.38260869565215;88.56521739130434;92.82608695652173;3444.4347826086955;5.714285714285714;63.42857142857143;80.0;132.85714285714286;0.6328125;0.16055555555555556;0.010256410256410256;0.046153846153846156;0.02564102564102564;0.0;0.020512820512820513;0.005128205128205128
0.5;12.188517241379301;10.053620689655176;10.036620689655173;11.025586206896556;11.46388043860048;7.0234375;131.53846153846155;133;7;2.6640625;0.0703125;3240;0.80078125;0.711864406779661;0.7551020408163265;0;0;0.2109375;0.3359375;0.11328125;586.47306122449;95.75510204081633;93.3061224489796;6305.881632653061;844.6518518518519;96.0;93.92592592592592;5276.648148148148;152.2302325581395;94.25581395348837;92.30232558139535;2947.9767441860463;243.96363636363637;98.86363636363636;94.5909090909091;5741.909090909091;146.4655172413793;94.86206896551724;93.65517241379311;4252.758620689655;20.175;87.875;78.75;508.25;0.63671875;20.17668711656442;0.014634146341463415;0.03414634146341464;0.03902439024390244;0.014634146341463415;0.05365853658536585;0.03414634146341464
